utt_id,text,h,s,b,dimmer,tag
810,가만히 저녁 베란다에서 맑은 기운이 번지는 느낌이다,200,75,56,57,anxious
811,천천히 서재의 흐린 공기가 grateful하게 느껴진다,110,65,86,82,grateful
812,밤 방에 포근한 분위기가 happy하게 다가온다,52,99,100,77,happy
813,조용히 거실의 포근한 공기가 tired하게 느껴진다,33,48,52,50,tired
814,저녁 방에 비오는 분위기가 focused하게 다가온다,185,87,67,62,focused
815,주말 거실에 포근한 분위기가 tired하게 다가온다,17,52,36,44,tired
816,주말 사무실에 흐린 분위기가 lonely하게 다가온다,237,64,41,39,lonely
817,천천히 낮 베란다에서 흐린 기운이 흘러가는 느낌이다,19,46,51,47,calm
818,조용히 베란다의 안개낀 공기가 energetic하게 느껴진다,58,100,95,91,energetic
819,가만히 주말 방에서 쌀쌀한 기운이 흘러가는 느낌이다,43,81,88,63,warm
820,살며시 새벽 거실에서 포근한 기운이 감싸는 느낌이다,214,38,26,26,sleepy
821,살며시 아침 베란다에서 맑은 기운이 머무는 느낌이다,234,64,45,29,lonely
822,살며시 복도의 바람부는 공기가 focused하게 느껴진다,212,81,74,67,focused
823,문득 부엌의 흐린 공기가 grateful하게 느껴진다,89,68,87,89,grateful
824,천천히 복도의 흐린 공기가 angry하게 느껴진다,355,100,80,75,angry
825,어느새 저녁 부엌에서 바람부는 기운이 흘러가는 느낌이다,247,68,28,37,lonely
826,어느새 방의 안개낀 공기가 calm하게 느껴진다,50,56,56,54,calm
827,가만히 밤 사무실에서 포근한 기운이 맴도는 느낌이다,77,97,96,97,energetic
828,밤 도서관에 안개낀 분위기가 natural하게 다가온다,43,41,88,79,natural
829,어느새 방의 흐린 공기가 energetic하게 느껴진다,75,100,99,96,energetic
830,조용히 복도의 안개낀 공기가 happy하게 느껴진다,73,82,99,85,happy
831,어느새 아침 사무실에서 비오는 기운이 번지는 느낌이다,37,82,70,67,warm
832,천천히 평일 베란다에서 흐린 기운이 흘러가는 느낌이다,71,97,100,93,energetic
833,살며시 베란다의 흐린 공기가 uncomfortable하게 느껴진다,354,59,20,32,uncomfortable
834,어느새 도서관의 안개낀 공기가 angry하게 느껴진다,6,100,79,80,angry
835,천천히 방의 포근한 공기가 happy하게 느껴진다,43,95,100,94,happy
836,낮 도서관에 맑은 분위기가 warm하게 다가온다,29,79,72,55,warm
837,평일 방에 바람부는 분위기가 uncomfortable하게 다가온다,5,51,24,34,uncomfortable
838,천천히 복도의 흐린 공기가 romantic하게 느껴진다,275,92,92,64,romantic
839,가만히 베란다의 포근한 공기가 sleepy하게 느껴진다,229,45,25,26,sleepy
840,문득 사무실의 흐린 공기가 angry하게 느껴진다,359,100,76,66,angry
841,살며시 아침 베란다에서 흐린 기운이 흘러가는 느낌이다,206,75,36,53,sad
842,오후 방에 안개낀 분위기가 angry하게 다가온다,9,100,79,65,angry
843,오후 서재에 쌀쌀한 분위기가 warm하게 다가온다,43,75,79,68,warm
844,천천히 저녁 도서관에서 쌀쌀한 기운이 머무는 느낌이다,215,59,42,51,sad
845,문득 서재의 흐린 공기가 natural하게 느껴진다,40,41,81,75,natural
846,조용히 밤 서재에서 포근한 기운이 흘러가는 느낌이다,274,91,90,65,romantic
847,살며시 낮 방에서 쌀쌀한 기운이 번지는 느낌이다,28,45,26,33,uncomfortable
848,살며시 평일 부엌에서 맑은 기운이 번지는 느낌이다,210,79,61,51,anxious
849,문득 복도의 바람부는 공기가 calm하게 느껴진다,37,57,41,53,calm
850,살며시 밤 사무실에서 쌀쌀한 기운이 감싸는 느낌이다,192,85,62,77,focused
851,문득 주말 거실에서 바람부는 기운이 맴도는 느낌이다,43,69,60,64,calm
852,살며시 아침 방에서 흐린 기운이 머무는 느낌이다,209,75,51,49,anxious
853,조용히 오후 복도에서 흐린 기운이 감싸는 느낌이다,53,82,91,77,happy
854,조용히 오후 사무실에서 바람부는 기운이 감싸는 느낌이다,60,55,42,65,calm
855,조용히 도서관의 포근한 공기가 happy하게 느껴진다,80,86,100,91,happy
856,조용히 아침 베란다에서 포근한 기운이 스며드는 느낌이다,287,93,79,75,romantic
857,조용히 저녁 서재에서 비오는 기운이 번지는 느낌이다,291,92,87,75,romantic
858,새벽 베란다에 맑은 분위기가 warm하게 다가온다,15,87,86,62,warm
859,어느새 주말 사무실에서 쌀쌀한 기운이 머무는 느낌이다,75,65,83,77,grateful
860,조용히 복도의 안개낀 공기가 grateful하게 느껴진다,86,78,90,86,grateful
861,밤 사무실에 포근한 분위기가 warm하게 다가온다,42,78,71,65,warm
862,저녁 서재에 흐린 분위기가 romantic하게 다가온다,292,100,84,62,romantic
863,주말 부엌에 포근한 분위기가 tired하게 다가온다,32,49,37,48,tired
864,평일 부엌에 맑은 분위기가 uncomfortable하게 다가온다,19,57,29,27,uncomfortable
865,살며시 베란다의 포근한 공기가 sad하게 느껴진다,214,66,42,55,sad
866,살며시 낮 거실에서 바람부는 기운이 스며드는 느낌이다,233,65,40,29,lonely
867,아침 거실에 비오는 분위기가 energetic하게 다가온다,90,99,96,94,energetic
868,조용히 방의 안개낀 공기가 happy하게 느껴진다,60,83,100,82,happy
869,주말 방에 포근한 분위기가 happy하게 다가온다,62,91,88,78,happy
870,천천히 평일 부엌에서 비오는 기운이 흘러가는 느낌이다,67,100,100,95,energetic
871,어느새 부엌의 맑은 공기가 romantic하게 느껴진다,271,96,86,68,romantic
872,낮 도서관에 안개낀 분위기가 sad하게 다가온다,235,52,33,55,sad
873,가만히 낮 부엌에서 바람부는 기운이 머무는 느낌이다,234,65,40,33,lonely
874,오후 방에 쌀쌀한 분위기가 angry하게 다가온다,4,100,85,79,angry
875,조용히 부엌의 맑은 공기가 energetic하게 느껴진다,55,100,99,92,energetic
876,가만히 낮 부엌에서 안개낀 기운이 머무는 느낌이다,202,71,37,53,sad
877,살며시 부엌의 바람부는 공기가 energetic하게 느껴진다,61,98,97,91,energetic
878,어느새 주말 거실에서 비오는 기운이 번지는 느낌이다,15,100,84,84,angry
879,문득 오후 사무실에서 포근한 기운이 머무는 느낌이다,3,100,73,85,angry
880,살며시 새벽 부엌에서 안개낀 기운이 번지는 느낌이다,27,49,24,40,uncomfortable
881,아침 사무실에 안개낀 분위기가 sleepy하게 다가온다,209,43,18,24,sleepy
882,밤 거실에 비오는 분위기가 uncomfortable하게 다가온다,20,49,39,28,uncomfortable
883,가만히 아침 사무실에서 흐린 기운이 감싸는 느낌이다,214,77,73,79,focused
884,천천히 저녁 복도에서 쌀쌀한 기운이 흘러가는 느낌이다,358,55,29,32,uncomfortable
885,아침 서재에 비오는 분위기가 tired하게 다가온다,10,54,40,45,tired
886,문득 도서관의 포근한 공기가 energetic하게 느껴진다,75,96,100,96,energetic
887,어느새 방의 맑은 공기가 natural하게 느껴진다,47,40,93,78,natural
888,평일 서재에 쌀쌀한 분위기가 sad하게 다가온다,206,72,36,38,sad
889,조용히 베란다의 흐린 공기가 lonely하게 느껴진다,250,59,31,36,lonely
890,살며시 새벽 도서관에서 바람부는 기운이 스며드는 느낌이다,38,82,87,75,warm
891,새벽 서재에 바람부는 분위기가 warm하게 다가온다,41,77,75,71,warm
892,어느새 방의 안개낀 공기가 romantic하게 느껴진다,273,92,81,76,romantic
893,천천히 주말 거실에서 쌀쌀한 기운이 스며드는 느낌이다,30,93,71,70,warm
894,어느새 거실의 포근한 공기가 focused하게 느껴진다,192,87,78,77,focused
895,조용히 베란다의 포근한 공기가 romantic하게 느껴진다,266,87,78,78,romantic
896,주말 서재에 안개낀 분위기가 energetic하게 다가온다,66,100,100,91,energetic
897,살며시 오후 베란다에서 포근한 기운이 맴도는 느낌이다,33,70,52,57,calm
898,오후 서재에 흐린 분위기가 natural하게 다가온다,34,47,87,88,natural
899,살며시 낮 거실에서 맑은 기운이 스며드는 느낌이다,195,74,75,63,focused
900,평일 방에 비오는 분위기가 anxious하게 다가온다,186,69,51,41,anxious
901,조용히 방의 포근한 공기가 romantic하게 느껴진다,292,90,86,68,romantic
902,어느새 평일 베란다에서 쌀쌀한 기운이 스며드는 느낌이다,41,42,88,85,natural
903,주말 부엌에 안개낀 분위기가 romantic하게 다가온다,280,91,89,79,romantic
904,천천히 사무실의 포근한 공기가 lonely하게 느껴진다,225,55,30,37,lonely
905,낮 거실에 포근한 분위기가 focused하게 다가온다,214,73,70,61,focused
906,조용히 거실의 쌀쌀한 공기가 focused하게 느껴진다,204,87,75,65,focused
907,평일 부엌에 안개낀 분위기가 tired하게 다가온다,29,50,39,37,tired
908,살며시 방의 흐린 공기가 tired하게 느껴진다,30,47,45,33,tired
909,아침 서재에 포근한 분위기가 angry하게 다가온다,11,100,75,68,angry
910,살며시 베란다의 쌀쌀한 공기가 uncomfortable하게 느껴진다,10,53,26,25,uncomfortable
911,평일 사무실에 비오는 분위기가 calm하게 다가온다,52,64,55,61,calm
912,살며시 거실의 안개낀 공기가 grateful하게 느껴진다,83,67,93,81,grateful
913,가만히 베란다의 바람부는 공기가 warm하게 느껴진다,17,88,77,72,warm
914,가만히 오후 도서관에서 쌀쌀한 기운이 머무는 느낌이다,26,46,33,42,uncomfortable
915,오후 도서관에 안개낀 분위기가 angry하게 다가온다,352,100,78,79,angry
916,저녁 베란다에 바람부는 분위기가 calm하게 다가온다,24,49,52,50,calm
917,천천히 저녁 베란다에서 쌀쌀한 기운이 맴도는 느낌이다,42,49,43,47,tired
918,어느새 아침 거실에서 흐린 기운이 감싸는 느낌이다,213,53,43,35,lonely
919,아침 방에 안개낀 분위기가 happy하게 다가온다,77,93,91,78,happy
920,문득 거실의 맑은 공기가 grateful하게 느껴진다,104,80,97,88,grateful
921,새벽 서재에 맑은 분위기가 lonely하게 다가온다,233,64,28,26,lonely
922,어느새 새벽 거실에서 쌀쌀한 기운이 번지는 느낌이다,204,29,21,34,sleepy
923,문득 복도의 바람부는 공기가 uncomfortable하게 느껴진다,351,43,32,44,uncomfortable
924,밤 방에 안개낀 분위기가 focused하게 다가온다,210,88,65,66,focused
925,어느새 주말 방에서 바람부는 기운이 번지는 느낌이다,65,80,100,80,happy
926,주말 거실에 비오는 분위기가 angry하게 다가온다,6,100,79,83,angry
927,밤 복도에 바람부는 분위기가 natural하게 다가온다,47,41,86,82,natural
928,어느새 아침 거실에서 포근한 기운이 머무는 느낌이다,57,48,92,84,natural
929,가만히 도서관의 바람부는 공기가 natural하게 느껴진다,37,50,91,74,natural
930,오후 도서관에 비오는 분위기가 grateful하게 다가온다,95,61,94,78,grateful
931,살며시 저녁 복도에서 흐린 기운이 스며드는 느낌이다,51,53,80,86,natural
932,가만히 베란다의 안개낀 공기가 romantic하게 느껴진다,275,90,79,64,romantic
933,살며시 복도의 포근한 공기가 lonely하게 느껴진다,248,55,30,26,lonely
934,어느새 사무실의 쌀쌀한 공기가 romantic하게 느껴진다,267,89,81,71,romantic
935,저녁 도서관에 안개낀 분위기가 sleepy하게 다가온다,226,28,19,21,sleepy
936,어느새 오후 서재에서 바람부는 기운이 머무는 느낌이다,65,99,89,78,happy
937,아침 서재에 쌀쌀한 분위기가 happy하게 다가온다,64,100,96,81,happy
938,살며시 밤 복도에서 포근한 기운이 번지는 느낌이다,217,60,25,43,lonely
939,가만히 도서관의 비오는 공기가 anxious하게 느껴진다,189,67,56,58,anxious
940,낮 방에 안개낀 분위기가 uncomfortable하게 다가온다,16,47,24,40,uncomfortable
941,저녁 방에 안개낀 분위기가 tired하게 다가온다,46,44,40,42,tired
942,가만히 부엌의 비오는 공기가 anxious하게 느껴진다,215,60,45,41,anxious
943,살며시 오후 거실에서 포근한 기운이 스며드는 느낌이다,70,96,98,83,happy
944,가만히 저녁 베란다에서 쌀쌀한 기운이 흘러가는 느낌이다,187,78,59,53,anxious
945,아침 베란다에 안개낀 분위기가 warm하게 다가온다,36,85,75,64,warm
946,아침 복도에 포근한 분위기가 anxious하게 다가온다,193,60,48,56,anxious
947,새벽 부엌에 쌀쌀한 분위기가 grateful하게 다가온다,77,62,96,79,grateful
948,어느새 오후 방에서 바람부는 기운이 번지는 느낌이다,350,100,80,78,angry
949,문득 사무실의 안개낀 공기가 sad하게 느껴진다,214,63,48,47,sad
950,어느새 도서관의 쌀쌀한 공기가 energetic하게 느껴진다,65,97,100,97,energetic
951,평일 도서관에 포근한 분위기가 grateful하게 다가온다,103,68,89,88,grateful
952,아침 베란다에 흐린 분위기가 calm하게 다가온다,19,62,55,64,calm
953,어느새 밤 서재에서 맑은 기운이 스며드는 느낌이다,26,50,50,54,calm
954,어느새 사무실의 흐린 공기가 natural하게 느껴진다,49,38,84,86,natural
955,조용히 거실의 흐린 공기가 angry하게 느껴진다,7,98,86,69,angry
956,문득 방의 포근한 공기가 focused하게 느껴진다,194,88,75,71,focused
957,조용히 도서관의 포근한 공기가 sleepy하게 느껴진다,230,27,31,34,sleepy
958,낮 복도에 쌀쌀한 분위기가 anxious하게 다가온다,214,74,62,45,anxious
959,천천히 도서관의 흐린 공기가 warm하게 느껴진다,18,87,70,75,warm
960,평일 베란다에 안개낀 분위기가 sleepy하게 다가온다,212,38,24,28,sleepy
961,오후 부엌에 바람부는 분위기가 grateful하게 다가온다,87,77,89,83,grateful
962,문득 도서관의 포근한 공기가 happy하게 느껴진다,44,85,100,88,happy
963,어느새 저녁 서재에서 맑은 기운이 머무는 느낌이다,193,70,49,55,anxious
964,문득 오후 부엌에서 쌀쌀한 기운이 맴도는 느낌이다,110,65,98,92,grateful
965,저녁 복도에 안개낀 분위기가 natural하게 다가온다,67,49,93,83,natural
966,가만히 낮 방에서 안개낀 기운이 감싸는 느낌이다,216,31,32,34,sleepy
967,살며시 아침 방에서 포근한 기운이 흘러가는 느낌이다,83,100,100,90,energetic
968,주말 서재에 맑은 분위기가 grateful하게 다가온다,103,67,96,84,grateful
969,가만히 도서관의 흐린 공기가 uncomfortable하게 느껴진다,7,57,28,31,uncomfortable
970,살며시 주말 부엌에서 비오는 기운이 맴도는 느낌이다,31,83,82,60,warm
971,천천히 베란다의 안개낀 공기가 romantic하게 느껴진다,272,100,79,73,romantic
972,아침 부엌에 흐린 분위기가 energetic하게 다가온다,74,100,97,96,energetic
973,가만히 거실의 포근한 공기가 angry하게 느껴진다,346,98,70,76,angry
974,새벽 방에 비오는 분위기가 sad하게 다가온다,228,55,46,55,sad
975,주말 베란다에 쌀쌀한 분위기가 tired하게 다가온다,26,48,35,35,tired
976,가만히 방의 바람부는 공기가 calm하게 느껴진다,52,55,57,52,calm
